text,label,label_name
it's requiring me to verify my identity?,29,why_verify_identity
"if i were to use a european bank card for a top up, will i incur a charge?",70,top_up_by_card_charge
am i able to open an account for my children?,12,age_limit
i sent a transfer and it has been pending for awhile. how long will it stay pending?,46,pending_transfer
i'm confused as to why my transfer is still listed as pending on the website.,46,pending_transfer
"i saw on the app that a cash withdrawal was completed on my account; however, i did not complete it.",68,cash_withdrawal_not_recognised
"my card payment reverted back, i think.",52,reverted_card_payment?
any place that takes mastercard would be fine.,24,card_acceptance
i was charged the wing amount for an item.,3,card_payment_wrong_exchange_rate
seems like my top-up has failed,66,top_up_failed
"i blocked my card by mistake, how do i unblock it?",13,pin_blocked
i need to report a stolen card,11,lost_or_stolen_card
can you tell me what is wrong ? i top-up with you all the time but this time it just shows my top-up as pending. what is happening?,16,pending_top_up
can you please assist on my item that needs to be refunded?,42,request_refund
why can't i see my top up?,33,topping_up_by_card
what are my payment options?,22,supported_cards_and_currencies
"i need my pin, where is it?",31,get_physical_card
i had a dollar charged to my account that's still pending and wanted to know what the charge is for?,4,extra_charge_on_statement
"errors keep showing up every time i try to make this transfer and i am on a time crunch, could you please help.",57,failed_transfer
"i made a mistake of transferring, can i cancel my previous transfer?",17,cancel_transfer
why isn't top-up working? my top-up money disappeared after i saw that it was successfully transferred. is it gone? where did it go?,25,top_up_reverted
is there a top-up limit that i have to stay under during a given period of time?,18,top_up_limits
is it possible to change my address?,28,edit_personal_details
i need to track the card sent to me.,0,card_arrival
"my top-up does not seem to have worked, what went wrong?",66,top_up_failed
can you unblock my pin because i put the wrong one too many times.,13,pin_blocked
my check or cash deposit has not shown up,26,balance_not_updated_after_cheque_or_cash_deposit
"i tried using a virtual card for a hotel but it didn't work, why not",34,disposable_card_limits
can i create my own top-up limit?,18,top_up_limits
my card didn't work at the atm in notting hill. is my card working?,39,declined_cash_withdrawal
why didn't i get the amount i requested at the atm?,19,wrong_amount_of_cash_received
why can't i see the top up i made?,33,topping_up_by_card
is there something wrong with the atm? it would not let me pull cash out of my account.,39,declined_cash_withdrawal
can i use as many top-ups as i want?,18,top_up_limits
a cash withdrawal that i didn't authorize is shown on my account - can you please cancel my card as soon as possible?,68,cash_withdrawal_not_recognised
is there a problem with the top up system? my transaction hasn't gone through properly,16,pending_top_up
if i don't have all my documents can they still verify my identity?,75,verify_my_identity
i did not receive all of my cash back,19,wrong_amount_of_cash_received
"if i want to get an account for my daughter, can i do that?",12,age_limit
"how do i get money from an atm using my card? i can't seem to get it to work? i used the pin i had, but maybe it's wrong? what do i need to do to fix this?",39,declined_cash_withdrawal
are there any specific cash machines that i have to go to in order to change my pin?,53,change_pin
what is the exchange rate for foreign atms,64,wrong_exchange_rate_for_cash_withdrawal
"in the app, where do i find my card pin?",31,get_physical_card
it's been a week since you sent my card and i still don't have it.,0,card_arrival
a transfer has to be cancelled.,17,cancel_transfer
i'd like to transfer funds using my credit card.,33,topping_up_by_card
"would you please check my card. as withdrawal was working fine so far, but this morning suddenly got declined. can you please check the problem?",39,declined_cash_withdrawal
why would the app show a withdrawal that i did not make?,68,cash_withdrawal_not_recognised
what is this fee for transfering,55,transfer_fee_charged
can i have my card activated?,71,activate_my_card
my transfer into my account isn't showing up.,67,balance_not_updated_after_bank_transfer
i want to transfer money with my credit card.,33,topping_up_by_card
why did i only get $20 when i asked for $100?,19,wrong_amount_of_cash_received
how old do you have to be to open an account?,12,age_limit
"hey i double checked that i have the correct account details already, they're right for sure. transfer is still pending since forever. it's not that difficult to transfer money to another country in 2018 is it?",46,pending_transfer
can you help me get a disposable virtual card?,65,get_disposable_virtual_card
they used the wrong rate when i made a purchase with foreign currency.,3,card_payment_wrong_exchange_rate
how long does it take for me to get my new card?,0,card_arrival
i tried to make a payment with my card and it was declined. why is it pending?,40,pending_card_payment
i think the bank made a mistake on the exchange rates,64,wrong_exchange_rate_for_cash_withdrawal
where are the mastercard atms?,36,atm_support
is my fiat currency supported for both hold and exchange?,6,fiat_currency_support
the amount of cash i selected to withdraw is different than what i received.,19,wrong_amount_of_cash_received
is there a way to fix my top up,66,top_up_failed
when can i expect my refund?,44,Refund_not_showing_up
can i verify my top-up card?,59,verify_top_up
i attemped a transfer and it didn't go through.,57,failed_transfer
i lost my phone and need help protecting it.,41,lost_or_stolen_phone
i am unable to use my card.,9,card_not_working
what forms of id do you need for identity verification?,75,verify_my_identity
i haven't received my virtual card.,23,getting_virtual_card
"hello. i tried doing a topup and i thought it worked, but now the money is no longer in my account. can you explain?",25,top_up_reverted
how come i got charged extra for withdrawing cash?,72,cash_withdrawal_charge
what do i need to see my source of money?,50,verify_source_of_funds
i need my card immediately.,7,card_delivery_estimate
can you explain why my payment is still pending?,46,pending_transfer
what is the limits on the number of disposable cards i can have?,34,disposable_card_limits
"visa and mastercard, can i get them both?",32,visa_or_mastercard
what is the solution of this problem,0,card_arrival
i need my card to be delivered fast,7,card_delivery_estimate
how long should i expect to wait for my card to arrive?,7,card_delivery_estimate
my pin was entered wrong and now i am blocked. please unblock.,13,pin_blocked
i have young kids. can they use this service?,12,age_limit
i'm interested in getting a card. how does one go about doing that?,62,order_physical_card
why can't i see my funds after i topped up?,16,pending_top_up
"i made a transfer for my rent payment about 2 days ago, but my landlord hasn't received it yet. it shows as done on my side, and i've double check all account numbers and they are correct. can you verify that the transaction was actually made?",21,transfer_not_received_by_recipient
i only got $20 of the $100 that i attempted to withdraw.,19,wrong_amount_of_cash_received
i can't get my virtual card to work.,63,virtual_card_not_working
where do i order a disposable virtual card?,65,get_disposable_virtual_card
there are some card payments that i haven't done myself. what is going on with my card and does somebody else have access to my card?,27,card_payment_not_recognised
should i complete my security verification before i can use my account?,29,why_verify_identity
"i'm supposed to be getting a refund but it hasn't shown up, now what?",44,Refund_not_showing_up
can i use my card wherever i want?,24,card_acceptance
why do you need so much id info from me?,29,why_verify_identity
is the a reason why my transfer has failed?,57,failed_transfer
i thought crypto top up with something you offered and it does not appear that it's working even though the money has disappeared out of my account. can you tell me what's going on?,25,top_up_reverted
can i get an actual card,62,order_physical_card
why has a transaction to a friend been delayed?,21,transfer_not_received_by_recipient
what age do you have to be to open an account?,12,age_limit
why is this fee being charged to me after using my card?,20,card_payment_fee_charged
why is my money not in my account. i have already sent it out.,26,balance_not_updated_after_cheque_or_cash_deposit
the exchange rate for my card payment doesn't seem right.,3,card_payment_wrong_exchange_rate
i am on vacation in spain and think someone saw my pin when… can i change it at a local atm?,53,change_pin
"looks like my card payment was made twice by mistake. i went to pay at the store earlier which rejected once, second time it worked. app is on pending for one of the payments. can you please remove one of them as it's wrong and clearly was declined?",49,transaction_charged_twice
how many days does it take for a transfer to go through?,51,transfer_timing
what is the pending payment on my card about?,40,pending_card_payment
can i use visa or mastercard with your service,32,visa_or_mastercard
my contactless stopped working today for no good reason. it's not working no matter where i try to use it. can you please help me fix it?,14,contactless_not_working
can i change my pin without being physically present?,53,change_pin
my card hasn't been working for even small transactions today.,9,card_not_working
can you track my card for me?,0,card_arrival
did a card payment that i made get cancelled?,52,reverted_card_payment?
why is my refund missing in my statement?,44,Refund_not_showing_up
my apple pay top up with my american express card is not working? please tell me why,74,apple_pay_or_google_pay
"when i used one of the atms in the city centre today, i tried to take out some money, but for whatever reason, the machine declined my card. just checked it out in my account and that amount is still showing as pending! is there any way that you can cancel this transaction, because i did not receive any money whatsoever from the atm",5,pending_cash_withdrawal
which countries do you operate in,76,country_support
i have a new phone number and need to edit my contact information.,28,edit_personal_details
"hi, i am unable to use my card in atm. i had tried my card in two atms but both atms declined it. could you please check my account?",39,declined_cash_withdrawal
i need to make multiple disposable cards in a day.,34,disposable_card_limits
i require verification of my source of funds.,50,verify_source_of_funds
the top-up card is verified how?,59,verify_top_up
what happens when a beneficiary can't receive my transfer?,54,beneficiary_not_allowed
is it possible to have a discount for exchanging currency frequently?,69,exchange_charge
can i have a third card?,60,getting_spare_card
i cant prove who i am,30,unable_to_verify_identity
are there any places that won't take my card?,24,card_acceptance
i am yet to receive the money in my account how long will this take?,51,transfer_timing
my card gets rejected when i try to use it,9,card_not_working
"my money has disappeared. i had recently added money in, and saw it was there and went through. now it's gone. what is happening?",25,top_up_reverted
does google pay offer a top up option?,74,apple_pay_or_google_pay
can you tell me the names of the fiat currencies that i can use at your institution?,6,fiat_currency_support
it is listed in my app that i made a payment which i did not actually make,27,card_payment_not_recognised
i'd like to know what you guys look at to decide an exchange rate,2,exchange_rate
can i have a spare card for this account please?,60,getting_spare_card
"how long do transfers from a uk bank account usually take for you? i just made a transfer and i'm not seeing anything, wondering if it worked",67,balance_not_updated_after_bank_transfer
i am unable to access my app due to forgetting my passcode.,38,passcode_forgotten
i made a cash deposit and the balance wasn't updated.,26,balance_not_updated_after_cheque_or_cash_deposit
i need a visa and a mastercard from you.,32,visa_or_mastercard
will i get charged for sending out more cards?,60,getting_spare_card
is there a reason that my transfer failed?,57,failed_transfer
what's the limit for auto top-up?,8,automatic_top_up
my transfer seems to be too expensive.,55,transfer_fee_charged
i would like to get a few more physical cards.,60,getting_spare_card
why am i being charged a fee for transferring money ?,55,transfer_fee_charged
what is the cost for exchanging currencies?,69,exchange_charge
passcode retrieval,38,passcode_forgotten
am suspicious of my card's security,35,compromised_card
how can i hold and exchange fiat currencies?,6,fiat_currency_support
what type of card can i get?,32,visa_or_mastercard
when will i get my money? it's been too long.,21,transfer_not_received_by_recipient
this card is accepted by what businesses?,24,card_acceptance
i inadvertently completed a transaction on a wrong account.,17,cancel_transfer
which foreign currencies can i get transferred into my account?,56,receiving_money
"is there a fee when i get cash from an atm? is there a limit i can take out? if there is a fee, what is it?",72,cash_withdrawal_charge
make my account go away,47,terminate_account
"is it possible to go ahead and log in, although i have not been confirmed yet?",29,why_verify_identity
"hi, please help me to request cash back. as i have been withdrawn money from atm, but i got wrong amount. in application its showing the amount i have been charged through.",19,wrong_amount_of_cash_received
i tried transferring to an account but it won't let me.,54,beneficiary_not_allowed
"i recently deposited some money into my account, but it still isn't showing up. what's going on?",26,balance_not_updated_after_cheque_or_cash_deposit
what card or currency can i use to pay?,22,supported_cards_and_currencies
can i auto top-up as much as i want?,8,automatic_top_up
the payment for the card did not go through,45,declined_card_payment
will there be a fee if i receive a sepa transfer,15,top_up_by_bank_transfer_charge
what are my payment options for topping off my account?,61,top_up_by_cash_or_cheque
the refund i asked for isn't showing up,44,Refund_not_showing_up
what is the reason why the transfer shows as pending?,46,pending_transfer
what do i do if there is an electronic debit that is not correct?,37,direct_debit_payment_not_recognised
how do i use a card to top up?,33,topping_up_by_card
i submitted a transaction but it was for the incorrect account.,17,cancel_transfer
whats the reason for my payment being declined? it looked like everything went through ok and my account was good.,45,declined_card_payment
why does my card continually get declined? i thought i had enough money in there but i've tried several times now and it still isn't working.,43,declined_transfer
i just got married and need to change my name on the account,28,edit_personal_details
"i already paid to top-up but the funds aren't available yet, where are they?",16,pending_top_up
is my child too young to sign up?,12,age_limit
can you walk me through how i can edit some of my personal information?,28,edit_personal_details
why is there a fee on my money transfer?,55,transfer_fee_charged
how do i know if my top-up went through?,16,pending_top_up
i'm getting an error when trying to make a payment. i want to purchase a flat but my mortgage payment needs to go through. can you help me?,57,failed_transfer
when can i expect a transfer from europe to go through?,51,transfer_timing
i've already sent the money out and still have not received money in my account.,26,balance_not_updated_after_cheque_or_cash_deposit
i would like to get your card in eu. is that possible?,76,country_support
do i have to verify who i am?,29,why_verify_identity
my card payment doesn't work.,45,declined_card_payment
where in the app do i go to make my new card show up?,1,card_linking
i think my passcode was changed,38,passcode_forgotten
my card was not accepted in a shop,45,declined_card_payment
"there must have been a mistake, why was i charged an extra pound?",4,extra_charge_on_statement
what amount of time does it take for a transfer to reflect and be available,67,balance_not_updated_after_bank_transfer
how do the foreign exchange rates work?,2,exchange_rate
are these cards available in europe?,76,country_support
"hi, today i have withdrawn cash from atm but i got wrong amount and in the app it is showing much more amount than that.",19,wrong_amount_of_cash_received
"hi, i found a large amount payment in my old statements which i am sure was not made by me. i am aware that the time has passed but is there a way to raise a dispute for this payment now?",37,direct_debit_payment_not_recognised
"help, your app is showing a larger wd than i actually did earlier at an atm.",19,wrong_amount_of_cash_received
i am still waiting on my bank transfer,67,balance_not_updated_after_bank_transfer
why do i have an extra fee on my statement?,4,extra_charge_on_statement
i got less money than i asked for.,19,wrong_amount_of_cash_received
i want to be sure that everything is okay here. i just made a transfer from a uk account and it is still not showing up. how long does this typically take?,67,balance_not_updated_after_bank_transfer
i was checking my statement and my top-up has been reverted,25,top_up_reverted
why are you charging me a transfer fee?,55,transfer_fee_charged
"i have a visa and mastercard, can i use these?",32,visa_or_mastercard
a few hours ago i made a bank transfer from my uk account but i don't see that it has arrived. can you check and see if all is ok please?,67,balance_not_updated_after_bank_transfer
is my country's currency supported by your system?,6,fiat_currency_support
my credit card for was not approved for a top-up transaction. what happened?,66,top_up_failed
"i draw out money from your atm during holidays, and was charged insanely. i wouldn't have done it, if i had a little sense about the shocking charges.",64,wrong_exchange_rate_for_cash_withdrawal
how many top-ups can be approved?,18,top_up_limits
i withdrew cash and was charged. why?,72,cash_withdrawal_charge
what is the currency exchange fee?,69,exchange_charge
how long should it take for a transfer to go through? i have been waiting a while.,21,transfer_not_received_by_recipient
how much does it cost to top up a us-issued card?,70,top_up_by_card_charge
"there's a weird payment showing in my app that i definitely haven't made myself, as i haven't used the card at all that day. please cancel that and return my money.",37,direct_debit_payment_not_recognised
i should have a refund in my statement but i can't see it,44,Refund_not_showing_up
what exchange rate is it?,2,exchange_rate
i did a transfer but its still pending,46,pending_transfer
how do you do exchanges?,2,exchange_rate
whats the transfer process,58,transfer_into_account
why does it say my transfer failed?,57,failed_transfer
"hearing about your verification results from us may take anywhere from 10 minutes to approximately one hour. if this verification has in fact, failed, double-check to make sure that your images are clear. also make sure that your document photos have no blur or glare. they need to be readable. you must also be 18 years of age or older and be a resident of switzerland or the european economic area to open an account.",30,unable_to_verify_identity
why is top up not working for my apple pay app,74,apple_pay_or_google_pay
will my friends be able to top up my account?,33,topping_up_by_card
i bought an item then noticed the exchange rate was wrong.,3,card_payment_wrong_exchange_rate
why hasn't my refund appeared on my statement?,44,Refund_not_showing_up
"hello. i ran into a problem with a transfer this morning. i was trying to send money to some friends but when i tried to send it, the transfer failed. i don't know what is causing the transfer to be rejected. please let me know what is causing the problem. thanks.",57,failed_transfer
is this card accepted by atms?,36,atm_support
"good day, in reviewing my credit card activity over the last several days, i see a repeated charge for a restaurant that i went to. the charge was put through twice, so i would like one of the charges corrected and the amount that was withdrawn to be reinstated please.",49,transaction_charged_twice
i don't recognize this payment,27,card_payment_not_recognised
i would like to alter my personal details.,28,edit_personal_details
the atm won't let me take out cash,39,declined_cash_withdrawal
i think i deserve a refunded on a certain item.,42,request_refund
why do i have an unexpected fee on my bill?,55,transfer_fee_charged
i would like a second card.,60,getting_spare_card
i made a payment that is not yet complete.,40,pending_card_payment
can you provide me a disposable virtual card?,65,get_disposable_virtual_card
can someone assist me with activating my card?,71,activate_my_card
do eu transfers happen quickly? i purchased something a few days ago and the seller hasn't received my money yet.,46,pending_transfer
when will my deposit be processed?,26,balance_not_updated_after_cheque_or_cash_deposit
i have an emergency and lost my phone. i need help accessing my account.,41,lost_or_stolen_phone
why was i not allowed to do a transfer to a beneficiary?,54,beneficiary_not_allowed
a payment shows up on the app that i never made.,27,card_payment_not_recognised
is this open to residents of all countries?,76,country_support
who should i contact if my refund doesn't go through?,44,Refund_not_showing_up
what are the fees for using a european bank card?,70,top_up_by_card_charge
"my pin is locked, how do i unlock it?",13,pin_blocked
my top up was rejected. why?,25,top_up_reverted
can i choose a specific delivery date?,7,card_delivery_estimate
can i get a refund?,42,request_refund
can i withdraw from any atm?,36,atm_support
what do you need my identity details for?,29,why_verify_identity
what atm accepts mastercard?,36,atm_support
i want to shut down my account as soon as possible.,47,terminate_account
how long will it take for my transfer to arrive?,21,transfer_not_received_by_recipient
what is this direct debit in my statement?,37,direct_debit_payment_not_recognised
i'm interested in learning more about product refunds.,42,request_refund
how do i get my cash withdrawal to show?,5,pending_cash_withdrawal
i have not received my pin yet,31,get_physical_card
where can virtual cards be ordered?,23,getting_virtual_card
as my kids get older are they able to get set up with their own accounts?,12,age_limit
why is a transaction still pending?,5,pending_cash_withdrawal
will i be charged for receiving money?,15,top_up_by_bank_transfer_charge
what happens when my card expires?,73,card_about_to_expire
what is the amount of time transfers usually take from the uk? i had just completed a transfer and nothing seems to be showing up so i need to be sure things are alright.,67,balance_not_updated_after_bank_transfer
how can i stop someone from using my card after i lost it yesterday.,41,lost_or_stolen_phone
how come i can see an extra charge for my transfer?,55,transfer_fee_charged
"i was trying to make a transfer and got an error message telling me it was not possible to make the transfer. this has never happened before, what happened?",54,beneficiary_not_allowed
i believe my top up did not work.,66,top_up_failed
my card has been compromised. i see a bunch of online shopping charges that i didn't make. i need to freeze it immediately.,35,compromised_card
your exchange rate was off. i was charged extra on my payment that i made last saturday.,3,card_payment_wrong_exchange_rate
i believe my top up was reverted.,25,top_up_reverted
how come my refund hasn't appeared on my statement?,44,Refund_not_showing_up
how do i dispute a direct debit transaction?,37,direct_debit_payment_not_recognised
"i received a refund, however i cannot see it in my account",44,Refund_not_showing_up
can i get a visa card?,32,visa_or_mastercard
"looks like my card payment was duplicated after all. i went to pay at the store earlier, got declined once,second time it works. app still stays pending for one of the payments. can you please remove one of them as it's wrong and was declined?",49,transaction_charged_twice
will this app allow me to exchange currencies?,10,exchange_via_app
limits on top ups,18,top_up_limits
my transfer has not arrived.,21,transfer_not_received_by_recipient
when are you going to activate my card?,71,activate_my_card
will i be charged for adding money using an international card?,70,top_up_by_card_charge
how can i request cash back? the atm just gave me the wrong amount that i've been charged though...,19,wrong_amount_of_cash_received
what are the various currencies and cards that you offer support for?,22,supported_cards_and_currencies
are there any limits if i use these virtual cards?,34,disposable_card_limits
do the disposable cards have any restrictions on them?,34,disposable_card_limits
how do i go about unlocking a pin?,13,pin_blocked
is it possible to get both visa and mastercard from you?,32,visa_or_mastercard
is it possible to use an atm when i am not in the country and make a withdraw with out extra fees?,64,wrong_exchange_rate_for_cash_withdrawal
"i tried to access money earlier but the machine seems not to be working. after looking, the transaction actually shows to still being process. can you find out what is going on here? i don't want to be charged for some money i never got.",5,pending_cash_withdrawal
my transfer isn't there,67,balance_not_updated_after_bank_transfer
i was needing you to see if the exchange rate is correct from when i got cash,64,wrong_exchange_rate_for_cash_withdrawal
i would like to know what your exchange rates are.,2,exchange_rate
how long does it actually take my card payment to make it to the account? i've made a payment a couple of days ago but it hasn't moved since.,40,pending_card_payment
what is the fee for topping up a us card?,70,top_up_by_card_charge
why was i charged a fee for debit or credit card payment?,20,card_payment_fee_charged
what are the policies of disposable cards?,34,disposable_card_limits
i wanna revert a transaction i did this morning.,17,cancel_transfer
the money i transferred didnt arrive,21,transfer_not_received_by_recipient
the wrong exchange rate applied to my cash withdrawal.,64,wrong_exchange_rate_for_cash_withdrawal
i just realized i made the wrong transaction yesterday. would you please make it correct?i need it by tomorrow please.,17,cancel_transfer
the money that i have transferred hasn't arrived yet.,67,balance_not_updated_after_bank_transfer
"i really wanted to buy something online but seems the card is not working as the payment suddenly came back! what's going on here, i've been trying for a good week or two.",52,reverted_card_payment?
"i don't know what's wrong with my card, but it has not worked at multiple places today.",9,card_not_working
delete my account please. now!,47,terminate_account
i couldnt get cash in an atm,39,declined_cash_withdrawal
i think my card payment has been refunded,52,reverted_card_payment?
do you have a tracking number for the card i was sent?,0,card_arrival
can i set up an auto top-up?,8,automatic_top_up
where can i find the exchange rate for my transfer?,2,exchange_rate
my withdrawal from the atm was cancelled.,39,declined_cash_withdrawal
there is a transfer not showing on my account.,67,balance_not_updated_after_bank_transfer
"someone withdrew money from my account, and it wasn't me.",68,cash_withdrawal_not_recognised
can you tell me where i can order a disposable virtual card?,65,get_disposable_virtual_card
why did i get charged one pound seemingly randomly?,4,extra_charge_on_statement
"it says ""pending payment?"" why is it saying this?",40,pending_card_payment
"i thought i lost my card but i found it today, so i would like to reactivate it.",1,card_linking
can i have a refund for one of your products?,42,request_refund
"so my top-up failed, could you tell me why?",66,top_up_failed
i already got my item but just got my money back,52,reverted_card_payment?
where is my money transfer?,51,transfer_timing
my top-up seems to be pending for a long time?,16,pending_top_up
can i transfer my payroll to the bank?,56,receiving_money
what all is needed for the identity verification?,75,verify_my_identity
i see a direct debit payment on my app that i did not do,37,direct_debit_payment_not_recognised
why is verification for my identity needed?,29,why_verify_identity
how low does the balance have to be before the system updates?,8,automatic_top_up
how long does it take for a purchase to go from pending to authorised?,40,pending_card_payment
i got a fee when paying with my card,20,card_payment_fee_charged
how do i add my new card to the app?,1,card_linking
"for some reason, the money i added was returned.",25,top_up_reverted
there was a purchase on my card recently to a name that i don't recognize at all. what can be done about this? i need my money back.,27,card_payment_not_recognised
"hi, i am disappointed to see such a bad exchange rate and hope you can assist me. would you be able to confirm the official interbank exchange rate for me?",3,card_payment_wrong_exchange_rate
please tell me the steps to verify my identity.,75,verify_my_identity
i need another card for a member of my family. is this possible? how soon can i get one?,60,getting_spare_card
i paid two weeks ago and just got refunded,52,reverted_card_payment?
what type of card will i receive?,32,visa_or_mastercard
what happens when i am charged twice?,49,transaction_charged_twice
where can i get money from my card?,36,atm_support
my refund for a purchase hasn't cone through yet.,44,Refund_not_showing_up
how do i dispute a debit that i didn't make?,37,direct_debit_payment_not_recognised
i am having an issue with an in country transfer i did a few days ago. it has yet to appear in my account. i have checked to be sure that all account information is correct multiple times. what is taking the transfer so long?,21,transfer_not_received_by_recipient
what do i do if i find a debit charge that i know i didn't do in my billing statement?,37,direct_debit_payment_not_recognised
can i use my salary for this?,56,receiving_money
what is my source of funds?,50,verify_source_of_funds
"i've use my accounts all the time to manage my payments for my place abroad that i just got. i now see that i suddenly have new fees.i'm a frequent customer, so why are you charging me new fees instead of rewarding me?",55,transfer_fee_charged
is it possible for me to top up with a cheque?,61,top_up_by_cash_or_cheque
who can purchase a disposable virtual card?,65,get_disposable_virtual_card
can i transfer using swift?,15,top_up_by_bank_transfer_charge
why am i being charged fees on some transactions but not on others? what am i missing here? i cannot find where to see the fee structure on my account. help!,20,card_payment_fee_charged
"is there something wrong with my card payment? it's been pending a really, really long time.",40,pending_card_payment
i need to trace a deposit,50,verify_source_of_funds
when will my transfer from the us get here?,51,transfer_timing
i ordered my card a couple weeks ago and haven't received it yet. when can i expect it?,7,card_delivery_estimate
how far is the closest atm from me?,36,atm_support
who charged my card,55,transfer_fee_charged
my card is about to expire. are there any costs with a replacement card? how quick do you mail it to me?,73,card_about_to_expire
why is top-up verified?,59,verify_top_up
what steps do i need to take for the identity checking process?,75,verify_my_identity
i visited the atm but got less money than what i requested. why?,19,wrong_amount_of_cash_received
i need help reapplying my top-up. it seems it isn't working.,66,top_up_failed
my refund isn't showing up on my statement.,44,Refund_not_showing_up
are there any restrictions for the disposable cards?,34,disposable_card_limits
"hae there, i have a transaction that is in progress despite the fact that the atm was not working, what do i do to avoid being charged?",5,pending_cash_withdrawal
i don't know why my credit card was declined while i was trying to top-up. was it something on my end or was there something wrong with the top-up function?,66,top_up_failed
what is the atmosphere of it,24,card_acceptance
i do not want a visa card.,32,visa_or_mastercard
my card isn't here yet.,0,card_arrival
"i needed money for a night out with the girls but i was declined, why?",39,declined_cash_withdrawal
"i just recently got a new beach condo in bora bora, and to furnish it i used this account a lot from overseas. it's upsetting, being a long-time customer of yours, that i saw extra fees on my account from my currency transfer. is this what i should expect from you in the future?",55,transfer_fee_charged
my atm withdrawal was cancelled,39,declined_cash_withdrawal
where do i pay with my debit or credit card?,24,card_acceptance
what are the exchange rates?,2,exchange_rate
is the atm broken? i can't get cash from it.,39,declined_cash_withdrawal
i am having to wait for my transfer to be fully processed. it seems to be taking a very long time in the pending phase. what is the normal turn around time that i can expect to see it completed?,46,pending_transfer
can i use a different bank atm than my own?,36,atm_support
"if i wanted to change my pin, how would i do that?",53,change_pin
atm is broken. it did not give me the full amount (30 pounds.) i'm standing here with only 10 pounds and it's telling me it gave me 30 pounds. i need assistance now!,19,wrong_amount_of_cash_received
how do i receive a physical card?,62,order_physical_card
i need to move money from another bank to this account.,58,transfer_into_account
how can disposable cards be used?,65,get_disposable_virtual_card
is it possible to have a second card?,60,getting_spare_card
i see a charge for a direct debit that was not me.,37,direct_debit_payment_not_recognised
"i think there may be something wrong with my card. i have never had issues with withdraws before, but this morning on the way to work it was suddenly declined.",39,declined_cash_withdrawal
how do i link a new payment card?,1,card_linking
what is the estimated wait time on a us transfer into my account?,51,transfer_timing
i urgently need to top-up my card but its getting declined. please help me in this or advise with other options if any.,66,top_up_failed
what is my password?,38,passcode_forgotten
i don't know if i made this payment on my card.,27,card_payment_not_recognised
foreign currency rates were put in wrong at an atm i used.,64,wrong_exchange_rate_for_cash_withdrawal
does the card you sent have a tracking number?,0,card_arrival
this transfer incurred a fee that i don't think is right.,55,transfer_fee_charged
my card payment's cancelled,52,reverted_card_payment?
why did withdrawing money cost me extra?,72,cash_withdrawal_charge
i got charged a fee for transferring money.,55,transfer_fee_charged
the card payment i made didn't work.,45,declined_card_payment
i want a refund on the things i bought,42,request_refund
"i did a cash deposit to my account, but i am not seeing it on my statement.",26,balance_not_updated_after_cheque_or_cash_deposit
i deposited a cheque a week ago but have yet to receive the cash.,26,balance_not_updated_after_cheque_or_cash_deposit
i tried my pin too many times and now my card won't work!,13,pin_blocked
does it cost anything to do currency exchanges?,69,exchange_charge
will there be a charge for sending out more cards?,60,getting_spare_card
will i be charged for receiving the money?,15,top_up_by_bank_transfer_charge
i used foreign currency to buy something and i think the rate applied is incorrect.,3,card_payment_wrong_exchange_rate
how do i get a disposable virtual card?,65,get_disposable_virtual_card
can i receive payment in another currency?,56,receiving_money
what is the age limit?,12,age_limit
my refund has not hit my account yet,44,Refund_not_showing_up
is an auto top-up option available?,8,automatic_top_up
can my salary be received and transferred to my current currency in my country?,56,receiving_money
how can i transfer money using my credit card?,33,topping_up_by_card
are there virtual cards,23,getting_virtual_card
"my phone was stolen, help!",41,lost_or_stolen_phone
what's going on with my balance? shouldn't it be a bit higher since i deposited a cheque a day ago?,26,balance_not_updated_after_cheque_or_cash_deposit
is there something that i can do since my phone was stolen yesterday?,41,lost_or_stolen_phone
what do i do if my top-up has not gone through?,16,pending_top_up
can i see money source?,50,verify_source_of_funds
"on my transfer there was a ""decline"" message",43,declined_transfer
i have a payment that i didn't make.,27,card_payment_not_recognised
i need to exchange some foreign currency. what's the charge for doing that?,69,exchange_charge
i have never been charged a card payment fee before. why did this change?,20,card_payment_fee_charged
i've been waiting ages and my pin hasn't gotten here.,31,get_physical_card
am i able to get this shipped to china?,73,card_about_to_expire
"i want to top up my account by a bank transfer, but will i be charged?",15,top_up_by_bank_transfer_charge
i am still waiting for a transfer i did,67,balance_not_updated_after_bank_transfer
what do i do to link my new card?,1,card_linking
why did i only receive a partial amount of what i tried to withdraw?,19,wrong_amount_of_cash_received
what is the system for determining the exchange rate?,2,exchange_rate
why can't i complete my transfer?,57,failed_transfer
why was my transaction not approved?,57,failed_transfer
"my pin is not working, can you help?",13,pin_blocked
what if there is an error on the exchange rate?,3,card_payment_wrong_exchange_rate
can you tell me why the card payment came back?,52,reverted_card_payment?
why would a cash withdrawal still be pending?,5,pending_cash_withdrawal
i see a charge of 1l i do not recognize on my statement,4,extra_charge_on_statement
how do i exchange aud for gbp?,10,exchange_via_app
why are you not accepting my transfer!! i've tried a couple times already now and it just keeps showing an error message,54,beneficiary_not_allowed
my card payment wasn't accepted.,45,declined_card_payment
i tried entering my passcode and it isn't working. can you help?,38,passcode_forgotten
why was i charged a fee for transferring money,55,transfer_fee_charged
how to order my card?,62,order_physical_card
"hi there, i've tried to make a transfer 5 different times and its not working. is your system down or something?",57,failed_transfer
